Age,Potential,foot,Value,Wage,Height_cm,Weight_kg,Acceleration,Sprint speed,Agility,Reactions,Balance,Stamina,Strength,International reputation,Is_On_Loan,Is_Free_Agent,Contract_Years_Left,Team_encoded,Forward Score,Midfielder Score,Defender Score,Goalkeeper Score,Position Category_Defender,Position Category_Forward,Position Category_Goalkeeper,Position Category_Midfielder
21,57,1,11.60824473564232,8.294299608857235,172,63,60,62,64.0,35,56.0,39,36,1,0,0,3,12.868568975060915,53.4,40.4,23.0,10.4,0.0,0.0,0.0,1.0
21,61,1,11.51293546492023,8.294299608857235,180,73,56,58,53.0,50,60.0,46,56,1,0,0,3,13.429671974294894,49.2,48.0,50.6,13.6,1.0,0.0,0.0,0.0
23,60,0,11.918397239722838,8.517393171418904,190,83,49,59,46.0,46,45.0,60,70,1,0,0,3,13.429671974294894,37.2,41.2,56.0,12.2,1.0,0.0,0.0,0.0
18,67,1,12.04355959836804,6.2166061010848646,175,67,56,55,53.0,53,70.0,58,42,1,0,0,2,13.428623497660066,47.8,52.4,48.6,11.8,0.0,0.0,0.0,1.0
20,65,1,11.849404844423074,8.517393171418904,180,67,60,61,64.0,38,68.0,48,53,1,0,0,0,13.428623497660066,57.0,46.6,28.8,8.4,0.0,0.0,0.0,1.0
21,64,1,12.345838935721968,8.294299608857235,180,66,75,72,68.0,56,70.0,61,64,1,0,0,0,13.429671974294894,58.6,52.0,49.2,12.0,0.0,0.0,0.0,1.0
26,70,1,14.077875591662238,8.517393171418904,190,84,73,84,61.0,60,45.0,74,88,1,0,0,4,12.424527461757906,69.2,56.0,33.0,9.4,0.0,1.0,0.0,0.0
32,66,0,13.304686600863562,8.699681400989514,180,75,67,67,66.0,62,74.0,70,71,1,0,0,0,13.079928080402704,57.4,64.4,65.2,10.8,1.0,0.0,0.0,0.0
21,73,1,13.71015115341694,6.90875477931522,178,75,66,65,60.0,58,69.0,65,63,1,0,0,4,13.8098781799333,61.4,63.8,60.2,10.6,0.0,0.0,0.0,1.0
18,70,1,12.429220196836384,6.2166061010848646,176,74,67,66,51.0,54,70.0,58,54,1,0,0,0,13.96456223879678,49.2,42.2,50.6,10.8,1.0,0.0,0.0,0.0
19,72,0,13.652992804936396,8.294299608857235,175,72,69,69,72.0,55,74.0,41,57,1,0,0,0,13.428623497660066,64.2,58.6,57.0,9.0,0.0,0.0,0.0,1.0
18,78,1,14.508658238524095,8.853808274977197,184,73,76,76,79.0,62,70.0,67,62,1,0,0,4,15.337026242850635,67.4,66.0,34.8,8.8,0.0,0.0,0.0,1.0
23,74,1,14.45736497045232,8.853808274977197,178,63,69,67,60.0,64,67.0,80,61,1,0,0,2,13.555701453105366,64.8,72.0,60.2,9.4,0.0,0.0,0.0,1.0
22,76,1,14.648420115681892,8.294299608857235,188,76,69,62,58.0,59,67.0,76,56,1,0,0,3,13.428623497660066,67.2,67.6,44.2,8.4,0.0,0.0,0.0,1.0
20,65,0,12.429220196836384,6.2166061010848646,184,75,58,50,51.0,45,55.0,56,67,1,0,0,2,11.933303960084189,44.0,46.6,56.0,12.2,1.0,0.0,0.0,0.0
20,63,0,12.388398368982116,6.2166061010848646,175,70,67,66,52.0,53,61.0,62,57,1,0,0,1,12.124102971095173,54.0,52.2,53.6,10.4,1.0,0.0,0.0,0.0
23,74,1,14.45736497045232,9.305741456739437,186,76,65,58,58.0,59,56.0,52,57,1,0,0,1,14.861678707149515,65.6,68.0,39.6,10.0,0.0,0.0,0.0,1.0
19,59,0,11.918397239722838,6.2166061010848646,188,78,49,53,45.0,47,43.0,55,61,1,0,0,2,11.970552141449398,43.6,46.6,52.8,10.2,1.0,0.0,0.0,0.0
19,60,1,11.695255355062796,6.2166061010848646,178,70,49,54,58.0,51,60.0,50,47,1,0,0,0,13.430423468636937,49.0,50.4,47.4,9.4,0.0,0.0,0.0,1.0
19,58,1,11.51293546492023,6.2166061010848646,173,60,65,65,68.0,48,71.0,48,39,1,0,0,0,11.911787599598249,56.4,45.8,22.2,12.6,0.0,0.0,0.0,1.0
20,69,1,13.122365377402328,6.2166061010848646,180,75,76,75,72.0,59,59.0,60,53,1,0,0,1,11.846183246562187,66.0,54.2,29.0,7.8,0.0,1.0,0.0,0.0
20,57,1,11.407576060361786,7.601402334583733,172,63,59,56,68.0,49,68.0,34,33,1,0,0,0,12.359901757005591,51.6,48.6,41.8,9.4,0.0,0.0,0.0,1.0
27,63,1,13.171155446333852,6.90875477931522,181,74,72,73,75.0,62,77.0,68,71,1,0,0,4,12.962482309632357,65.4,58.8,38.2,13.0,0.0,1.0,0.0,0.0
24,67,0,13.21767537538882,6.2166061010848646,182,77,73,72,52.0,61,71.0,55,73,1,0,0,0,13.44957184754862,52.8,43.6,65.0,8.4,1.0,0.0,0.0,0.0
21,70,1,13.527829818844936,6.90875477931522,185,73,76,74,74.0,54,52.0,63,58,1,0,0,0,13.186524291051306,67.0,56.2,24.8,11.6,0.0,1.0,0.0,0.0
22,69,0,13.21767537538882,6.90875477931522,180,77,84,83,73.0,50,68.0,44,60,1,0,0,4,14.185139367131738,70.2,52.8,35.6,12.0,0.0,0.0,0.0,1.0
21,71,1,13.910821646859096,7.601402334583733,173,67,65,55,62.0,66,78.0,65,53,1,0,0,0,13.419699367155925,47.2,56.8,62.6,9.2,1.0,0.0,0.0,0.0
22,66,0,13.815511557963774,8.517393171418904,175,71,65,64,68.0,68,76.0,53,60,1,0,0,1,13.162198646705944,66.0,59.6,33.2,16.0,0.0,1.0,0.0,0.0
30,68,0,13.997832948091215,8.987321812850125,176,69,60,60,70.0,65,55.0,58,74,1,0,0,1,12.961038727146418,61.8,67.6,36.4,12.2,0.0,0.0,0.0,1.0
24,69,1,14.285514812209817,8.987321812850125,178,73,65,67,61.0,67,57.0,67,77,1,0,0,1,12.961038727146418,67.8,57.4,35.8,9.6,0.0,1.0,0.0,0.0
22,62,1,12.959846800844964,7.601402334583733,174,71,61,62,57.0,58,71.0,76,64,1,0,0,1,13.368920496941834,52.6,61.8,62.6,8.2,0.0,0.0,0.0,1.0
30,69,1,13.910821646859096,8.987321812850125,184,74,55,51,65.0,75,52.0,68,73,1,0,0,1,13.162198646705944,39.2,51.6,71.8,14.8,1.0,0.0,0.0,0.0
26,68,0,14.077875591662238,8.853808274977197,191,82,55,71,42.0,62,41.0,55,88,1,0,0,1,13.308458547368868,67.0,49.0,32.4,10.6,0.0,1.0,0.0,0.0
26,68,0,13.997832948091215,8.699681400989514,175,70,60,68,57.0,69,45.0,66,76,1,0,0,1,13.370254228155108,59.0,56.2,70.2,9.6,1.0,0.0,0.0,0.0
22,68,0,14.151983508870948,8.699681400989514,178,72,67,74,78.0,76,72.0,67,67,1,0,0,1,13.368920496941834,66.8,71.6,45.6,10.0,0.0,0.0,0.0,1.0
26,69,1,14.220976332738882,8.987321812850125,181,79,65,67,61.0,67,57.0,67,77,1,0,0,1,13.333907434458386,67.8,57.4,35.8,9.6,0.0,1.0,0.0,0.0
22,72,0,13.527829818844936,6.746412128573375,171,65,69,69,58.0,66,75.0,40,40,1,0,0,2,13.669447790512349,66.0,48.0,25.8,9.4,0.0,1.0,0.0,0.0
26,65,1,13.171155446333852,6.311734809152915,181,75,63,59,62.0,60,63.0,52,68,1,0,0,0,13.430423468636937,60.6,48.6,25.2,9.8,0.0,1.0,0.0,0.0
21,74,1,13.592368256649284,6.398594934535208,175,65,69,66,58.0,70,79.0,53,42,1,0,0,0,13.85416733448386,63.0,49.4,18.2,11.0,0.0,1.0,0.0,0.0
31,63,1,12.765691290604371,6.68586094706836,180,70,63,56,55.0,55,68.0,64,61,1,0,0,0,13.85416733448386,44.8,50.0,63.0,10.8,1.0,0.0,0.0,0.0
21,78,1,14.151983508870948,6.478509642208569,190,80,52,60,49.0,63,53.0,63,74,1,0,0,0,13.711789285970047,36.4,45.2,67.6,9.2,1.0,0.0,0.0,0.0
21,75,1,14.077875591662238,8.006700845440367,186,81,72,74,65.0,55,52.0,69,67,1,0,0,4,13.44957184754862,64.2,59.0,60.0,11.0,1.0,0.0,0.0,0.0
23,73,1,14.285514812209817,6.2166061010848646,183,78,69,72,67.0,55,69.0,69,71,1,0,0,1,13.430423468636937,69.8,57.4,28.8,9.4,0.0,1.0,0.0,0.0
20,61,1,12.25486757159303,6.2166061010848646,173,73,75,70,58.0,37,69.0,64,51,1,0,0,0,12.790559675167676,61.2,49.8,32.4,10.4,0.0,1.0,0.0,0.0
24,62,1,12.206077645517674,6.478509642208569,187,82,60,63,45.0,54,52.0,52,70,1,0,0,0,13.430423468636937,44.6,42.2,57.8,9.8,1.0,0.0,0.0,0.0
38,58,1,10.714439990727769,6.478509642208569,173,69,55,50,58.0,52,73.0,62,50,1,0,0,1,13.429671974294894,48.8,55.2,51.6,11.4,1.0,0.0,0.0,0.0
18,76,1,14.220976332738882,6.2166061010848646,182,74,70,71,82.0,55,69.0,69,67,1,0,0,0,13.429671974294894,67.0,61.8,65.0,8.8,0.0,1.0,0.0,0.0
19,76,1,13.560619598657231,9.305741456739437,176,72,83,82,76.0,58,82.0,51,55,1,1,0,0,13.79260818199074,67.6,53.0,39.0,9.2,0.0,0.0,0.0,1.0
21,63,0,11.60824473564232,8.699681400989514,183,72,53,34,64.0,50,70.0,37,32,1,0,0,0,13.162198646705944,41.2,47.4,44.8,8.4,0.0,0.0,0.0,1.0
21,64,1,11.60824473564232,6.90875477931522,179,73,58,41,61.0,50,60.0,35,35,1,0,0,0,12.961038727146418,47.2,49.2,42.8,6.2,0.0,0.0,0.0,1.0
19,56,1,11.51293546492023,6.90875477931522,180,68,64,54,67.0,45,67.0,51,32,1,0,0,0,13.100249955335688,42.2,38.8,43.0,8.8,1.0,0.0,0.0,0.0
21,59,1,11.775297421715829,6.90875477931522,173,67,66,62,69.0,45,75.0,33,34,1,0,0,1,13.162198646705944,54.2,44.8,20.4,10.6,0.0,0.0,0.0,1.0
19,61,1,11.51293546492023,6.621405651764134,188,70,14,18,23.0,46,32.0,20,35,1,0,0,0,13.245445934695418,16.4,18.8,14.2,46.6,0.0,0.0,1.0,0.0
20,64,1,12.100717685412471,6.2166061010848646,192,78,35,34,32.0,47,22.0,29,64,1,0,0,0,13.428623497660066,24.8,24.4,18.8,53.0,0.0,0.0,1.0,0.0
22,79,1,15.250595321348806,9.798182590890704,180,69,56,58,58.0,70,68.0,68,67,1,0,0,4,13.41265503043043,62.4,71.2,69.0,10.0,0.0,0.0,0.0,1.0
21,79,1,14.731801689838347,8.517393171418904,175,67,82,81,54.0,69,70.0,59,58,1,1,0,0,14.13364254902876,72.8,58.0,23.6,10.6,0.0,1.0,0.0,0.0
23,77,1,14.914123179965662,8.853808274977197,188,82,64,70,54.0,60,53.0,71,75,1,0,0,3,13.44957184754862,51.8,57.2,72.6,10.2,1.0,0.0,0.0,0.0
19,62,1,11.60824473564232,6.398594934535208,178,70,75,70,52.0,47,70.0,52,48,1,0,0,0,13.41265503043043,51.2,39.0,44.6,13.6,1.0,0.0,0.0,0.0
24,64,1,12.691583538230216,6.2166061010848646,173,59,81,74,76.0,47,84.0,37,46,1,0,0,0,13.44957184754862,66.6,52.2,26.6,10.0,0.0,0.0,0.0,1.0
21,71,1,13.171155446333852,7.601402334583733,179,71,75,71,64.0,54,67.0,69,52,1,0,0,0,13.44957184754862,50.4,50.8,56.0,8.8,1.0,0.0,0.0,0.0
21,66,0,12.524530013005734,8.853808274977197,171,62,56,64,51.0,49,85.0,49,44,1,0,0,0,13.582169569345815,49.0,58.0,49.8,9.2,0.0,0.0,0.0,1.0
27,59,1,12.388398368982116,8.987321812850125,175,70,61,68,55.0,55,75.0,56,50,1,0,0,0,13.010322390847133,54.4,60.6,51.8,9.0,0.0,0.0,0.0,1.0
23,68,0,13.42246945133505,6.2166061010848646,180,70,63,64,53.0,57,60.0,52,64,1,0,0,2,13.068584507799686,62.2,48.0,24.2,12.8,0.0,1.0,0.0,0.0
29,60,1,12.04355959836804,8.517393171418904,188,80,25,31,26.0,54,45.0,18,33,1,0,0,3,13.208118005323843,22.8,20.4,14.2,57.2,0.0,0.0,1.0,0.0
23,73,1,14.403297778421797,9.210440366976515,168,60,82,83,80.0,63,81.0,70,50,1,0,0,0,13.44957184754862,71.4,63.4,31.4,9.8,0.0,0.0,0.0,1.0
22,78,0,15.039286283703994,8.699681400989514,185,78,74,78,67.0,67,65.0,75,75,1,0,0,3,13.176764966320633,55.8,64.8,68.0,11.0,1.0,0.0,0.0,0.0
22,67,0,12.959846800844964,6.2166061010848646,179,71,68,65,53.0,52,68.0,70,52,1,0,0,1,13.44957184754862,47.2,43.6,57.2,11.4,1.0,0.0,0.0,0.0
24,66,1,13.26212705890841,8.987321812850125,185,75,54,60,60.0,59,56.0,58,65,1,0,0,0,13.428623497660066,62.0,50.4,27.2,10.2,0.0,1.0,0.0,0.0
20,69,0,13.017005083966255,6.2166061010848646,172,65,70,65,66.0,51,82.0,64,32,1,0,0,0,13.429671974294894,56.4,56.6,39.4,11.2,0.0,0.0,0.0,1.0
18,60,1,11.51293546492023,7.601402334583733,175,70,64,64,61.0,44,69.0,58,56,1,0,0,1,14.397669380652294,50.0,53.2,45.6,12.6,0.0,0.0,0.0,1.0
21,67,0,12.959846800844964,6.311734809152915,181,72,68,68,61.0,53,64.0,59,54,1,0,0,0,13.429671974294894,57.6,50.4,52.2,9.6,1.0,0.0,0.0,0.0
23,70,1,13.73755009757506,8.699681400989514,178,72,75,74,64.0,56,70.0,55,54,1,0,0,4,13.430423468636937,69.6,58.0,27.8,11.8,0.0,1.0,0.0,0.0
29,67,1,13.652992804936396,8.853808274977197,181,78,58,60,49.0,54,61.0,63,73,1,0,0,4,13.438337409509383,48.0,49.6,68.6,12.0,1.0,0.0,0.0,0.0
20,73,1,13.997832948091215,6.478509642208569,179,81,71,72,61.0,62,67.0,74,73,1,0,0,0,13.428623497660066,51.6,58.4,63.6,9.8,1.0,0.0,0.0,0.0
22,65,1,12.765691290604371,6.90875477931522,188,84,58,68,48.0,49,48.0,55,80,1,0,0,0,14.241802059061488,45.8,40.4,58.8,11.6,1.0,0.0,0.0,0.0
20,76,1,14.077875591662238,6.90875477931522,183,65,65,68,62.0,60,64.0,65,68,1,1,0,0,13.429671974294894,55.2,56.2,63.6,8.6,1.0,0.0,0.0,0.0
19,74,1,13.171155446333852,8.853808274977197,178,74,70,69,69.0,52,72.0,60,59,1,0,0,0,17.06929143376102,59.0,61.2,54.0,11.4,0.0,0.0,0.0,1.0
21,73,1,13.71015115341694,7.601402334583733,180,73,68,69,64.0,60,70.0,51,65,1,0,0,2,13.869716723990884,64.8,49.4,26.6,9.8,0.0,1.0,0.0,0.0
26,64,1,13.384729180332174,6.2166061010848646,184,79,55,56,54.0,68,51.0,62,70,1,0,0,1,13.429671974294894,60.6,54.8,23.0,7.6,0.0,1.0,0.0,0.0
28,65,1,13.493928313146206,7.601402334583733,175,71,70,65,65.0,68,67.0,64,50,1,0,0,3,14.101033314786902,61.4,65.2,52.6,8.4,0.0,0.0,0.0,1.0
30,58,1,12.206077645517674,6.2166061010848646,186,80,63,50,52.0,48,51.0,57,75,1,0,0,1,13.189088809391192,56.4,46.6,32.2,11.0,0.0,1.0,0.0,0.0
31,67,1,13.652992804936396,7.601402334583733,185,79,62,60,54.0,65,55.0,56,77,1,0,0,2,14.068187459371664,65.4,54.2,27.0,10.0,0.0,1.0,0.0,0.0
21,73,0,13.592368256649284,7.601402334583733,179,78,73,75,75.0,46,70.0,66,67,1,0,0,4,13.383681165993808,66.0,57.8,36.4,10.0,0.0,0.0,0.0,1.0
20,65,1,12.524530013005734,7.601402334583733,179,72,74,72,70.0,45,72.0,67,61,1,0,0,0,12.73670175010118,52.4,47.0,52.4,10.4,1.0,0.0,0.0,0.0
25,67,1,13.560619598657231,7.601402334583733,187,83,63,64,58.0,62,65.0,62,72,1,0,0,2,13.25509810906975,64.2,51.4,27.6,11.4,0.0,1.0,0.0,0.0
19,73,0,13.623139877437296,6.90875477931522,184,71,68,74,66.0,58,60.0,71,57,1,0,0,1,13.8908965805666,56.6,56.2,59.8,12.0,1.0,0.0,0.0,0.0
20,67,0,12.765691290604371,6.2166061010848646,173,64,68,73,64.0,48,81.0,50,39,1,0,0,0,13.430423468636937,59.2,57.0,34.6,9.2,0.0,0.0,0.0,1.0
25,73,0,14.557448378884017,9.210440366976515,171,69,81,78,90.0,66,90.0,75,34,1,1,0,0,13.428623497660066,72.0,69.6,45.2,11.0,0.0,0.0,0.0,1.0
28,66,1,13.68198030819624,9.61587214452889,178,67,73,73,71.0,60,74.0,60,56,1,0,0,0,13.395756095095946,68.2,53.6,23.8,9.8,0.0,1.0,0.0,0.0
22,66,1,12.429220196836384,6.2166061010848646,182,65,30,27,39.0,48,44.0,26,38,1,0,0,0,13.428623497660066,23.4,24.8,18.2,53.8,0.0,0.0,1.0,0.0
20,73,1,14.346139397261563,8.294299608857235,164,58,77,75,69.0,62,86.0,70,58,1,0,0,0,13.428623497660066,69.2,64.4,53.8,12.0,0.0,0.0,0.0,1.0
24,66,1,13.560619598657231,8.006700845440367,181,77,66,67,72.0,58,64.0,66,61,1,0,0,1,13.428623497660066,65.4,60.2,40.0,9.0,0.0,1.0,0.0,0.0
28,67,1,13.815511557963774,7.601402334583733,173,70,65,57,80.0,63,75.0,73,38,1,0,0,4,13.963989987025924,62.0,70.4,46.8,8.8,0.0,0.0,0.0,1.0
21,76,1,13.910821646859096,6.68586094706836,187,75,59,67,66.0,60,39.0,50,69,1,0,0,2,13.44957184754862,46.0,48.6,64.0,10.0,1.0,0.0,0.0,0.0
28,64,1,13.304686600863562,8.294299608857235,175,68,86,90,83.0,49,77.0,79,50,1,0,0,0,13.430423468636937,69.4,55.6,36.8,10.8,0.0,0.0,0.0,1.0
25,66,1,13.34550852871726,6.90875477931522,179,74,70,63,61.0,64,63.0,77,62,1,0,0,0,13.428623497660066,66.2,63.0,56.8,12.4,0.0,0.0,0.0,1.0
26,64,1,13.26212705890841,8.699681400989514,180,72,77,75,73.0,61,66.0,63,55,1,0,0,0,13.41265503043043,58.6,61.4,55.0,11.4,0.0,0.0,0.0,1.0
30,68,0,13.997832948091215,7.601402334583733,182,83,66,60,68.0,62,56.0,81,83,1,0,0,0,13.41265503043043,65.8,64.6,37.6,10.8,0.0,1.0,0.0,0.0
19,68,1,12.899222326086994,6.311734809152915,182,78,54,62,48.0,45,58.0,65,66,1,0,0,0,13.41265503043043,47.4,45.0,57.4,10.2,1.0,0.0,0.0,0.0
26,64,1,13.384729180332174,6.90875477931522,177,72,61,65,59.0,61,75.0,63,69,1,0,0,0,13.44957184754862,61.8,54.0,28.6,13.2,0.0,1.0,0.0,0.0
22,75,1,14.403297778421797,8.294299608857235,182,83,23,41,22.0,67,25.0,24,48,1,0,0,4,13.53477368662695,27.6,32.4,18.0,68.8,0.0,0.0,1.0,0.0
22,71,1,13.910821646859096,9.305741456739437,181,70,64,65,58.0,68,64.0,75,64,1,0,0,0,13.428623497660066,57.0,62.2,64.6,10.4,1.0,0.0,0.0,0.0
20,78,1,14.77102238760702,8.294299608857235,177,71,85,84,84.0,60,67.0,67,58,1,1,0,0,13.369619000678574,72.2,64.2,37.6,8.8,0.0,0.0,0.0,1.0
28,68,1,13.652992804936396,8.294299608857235,189,84,70,65,47.0,54,37.0,68,77,1,0,0,4,13.680670368026457,50.0,60.6,66.8,8.6,1.0,0.0,0.0,0.0
23,58,1,12.154784614286667,7.601402334583733,181,78,72,69,69.0,58,74.0,69,70,1,0,0,0,12.32813504703369,61.0,54.2,33.4,8.8,0.0,1.0,0.0,0.0
21,62,1,12.388398368982116,7.601402334583733,178,72,69,69,63.0,35,57.0,49,48,1,0,0,1,13.071082122263071,61.8,50.2,29.6,9.2,0.0,1.0,0.0,0.0
20,70,0,13.07107218827772,7.601402334583733,188,75,33,57,50.0,47,55.0,54,58,1,0,0,0,13.430423468636937,44.6,57.4,57.0,8.2,0.0,0.0,0.0,1.0
21,72,1,13.122365377402328,8.853808274977197,181,75,77,83,71.0,55,68.0,50,61,1,0,0,2,16.22242040293005,67.4,44.8,23.6,10.8,0.0,1.0,0.0,0.0
30,62,1,12.765691290604371,6.746412128573375,174,73,82,82,76.0,58,85.0,74,78,1,0,0,0,13.44957184754862,64.4,56.2,59.0,10.8,1.0,0.0,0.0,0.0
18,75,0,13.21767537538882,6.2166061010848646,177,72,84,85,81.0,51,74.0,62,51,1,0,0,0,14.377253521315623,63.2,54.2,51.6,10.2,0.0,0.0,0.0,1.0
17,69,1,12.83468397161566,6.2166061010848646,169,58,67,63,60.0,51,80.0,45,33,1,0,0,1,13.049417755626967,63.2,50.0,25.8,10.6,0.0,1.0,0.0,0.0
20,66,1,12.154784614286667,9.210440366976515,182,63,69,63,70.0,47,76.0,51,44,1,0,0,0,13.430423468636937,54.8,51.2,37.4,9.8,0.0,0.0,0.0,1.0
22,70,1,13.790193775620484,8.006700845440367,177,70,64,68,59.0,62,73.0,53,54,1,0,0,2,13.429671974294894,66.0,54.4,29.8,10.8,0.0,1.0,0.0,0.0
20,69,1,12.899222326086994,6.2166061010848646,190,86,74,81,61.0,48,62.0,55,69,1,0,0,1,12.799460908476412,63.4,53.2,39.2,10.2,0.0,0.0,0.0,1.0
19,65,1,12.301387370778713,6.2166061010848646,183,72,61,76,53.0,49,59.0,77,68,1,0,0,0,12.531407426361504,53.4,56.2,54.2,9.8,0.0,0.0,0.0,1.0
20,76,1,14.45736497045232,8.699681400989514,173,67,64,69,60.0,60,80.0,52,44,1,0,0,1,13.492748952038676,66.8,62.2,37.0,12.0,0.0,0.0,0.0,1.0
19,75,1,14.603968372873895,9.472781556562168,174,75,84,78,75.0,62,78.0,57,70,1,1,0,0,13.428623497660066,70.6,61.0,33.4,10.2,0.0,0.0,0.0,1.0
20,68,1,12.25486757159303,6.621405651764134,190,80,54,57,46.0,51,45.0,60,72,1,0,0,1,13.41265503043043,48.0,52.8,53.8,9.4,1.0,0.0,0.0,0.0
22,78,0,14.914123179965662,8.006700845440367,174,65,72,70,68.0,68,78.0,74,42,1,0,0,0,14.416831337067316,58.8,63.6,59.4,9.2,1.0,0.0,0.0,0.0
20,69,1,13.493928313146206,7.601402334583733,167,62,74,74,68.0,47,82.0,57,57,1,0,0,2,13.398956380350317,69.0,55.6,39.8,10.2,0.0,1.0,0.0,0.0
19,72,0,13.171155446333852,8.699681400989514,161,56,70,77,68.0,56,78.0,61,65,1,0,0,0,13.41265503043043,63.2,56.4,53.0,10.0,0.0,0.0,0.0,1.0
27,67,1,13.910821646859096,9.39274525863144,173,65,83,74,73.0,70,73.0,72,65,1,0,0,0,13.429671974294894,74.8,61.2,33.8,11.4,0.0,1.0,0.0,0.0
28,63,1,12.959846800844964,9.210440366976515,173,66,73,67,69.0,63,74.0,65,73,1,0,0,3,13.582169569345815,61.0,62.6,61.2,10.4,0.0,0.0,0.0,1.0
22,70,0,13.493928313146206,6.2166061010848646,176,77,77,79,71.0,52,70.0,64,64,1,0,0,0,13.398956380350317,68.0,57.2,40.4,9.2,0.0,1.0,0.0,0.0
16,83,1,13.997832948091215,8.517393171418904,169,59,76,81,63.0,62,83.0,70,61,1,0,0,3,13.438121540025977,68.6,54.4,29.8,9.6,0.0,1.0,0.0,0.0
24,67,1,13.45883704259595,6.2166061010848646,172,63,72,76,64.0,48,72.0,73,69,1,0,0,0,13.475289151218202,73.4,57.0,38.2,8.4,0.0,1.0,0.0,0.0
23,77,0,14.978661680269909,9.546884034617923,174,65,70,70,69.0,68,80.0,74,66,1,0,0,2,13.44957184754862,69.4,71.2,59.6,10.6,0.0,0.0,0.0,1.0
19,75,1,13.07107218827772,8.006700845440367,193,80,23,33,43.0,50,29.0,21,65,1,0,0,3,13.358731078784375,27.0,24.4,24.0,58.6,0.0,0.0,1.0,0.0
19,75,1,13.910821646859096,8.853808274977197,171,67,74,71,63.0,65,81.0,63,54,1,0,0,3,13.398956380350317,63.8,63.0,59.4,8.2,0.0,0.0,0.0,1.0
21,66,1,12.524530013005734,8.699681400989514,172,69,69,68,68.0,53,79.0,58,49,1,0,0,3,13.430423468636937,59.2,56.6,48.8,12.4,0.0,0.0,0.0,1.0
23,70,1,13.997832948091215,8.517393171418904,188,85,80,85,70.0,55,65.0,72,75,1,0,0,2,13.44957184754862,72.4,62.6,41.0,9.2,0.0,1.0,0.0,0.0
33,73,0,14.220976332738882,9.61587214452889,178,78,69,49,65.0,73,70.0,70,78,1,0,0,0,14.095361867663808,57.6,65.4,74.8,10.2,1.0,0.0,0.0,0.0
23,65,1,12.765691290604371,6.90875477931522,187,86,55,55,45.0,52,49.0,63,79,1,0,0,0,13.429671974294894,38.4,37.4,63.8,10.6,1.0,0.0,0.0,0.0
23,72,1,13.997832948091215,7.601402334583733,185,75,66,73,47.0,58,58.0,63,78,1,0,0,2,13.430423468636937,50.4,52.0,65.2,12.0,1.0,0.0,0.0,0.0
21,63,1,11.775297421715829,6.2166061010848646,190,87,30,33,31.0,42,29.0,17,57,1,1,0,0,12.595644307353355,23.4,20.2,20.4,51.0,0.0,0.0,1.0,0.0
25,70,1,14.403297778421797,9.305741456739437,181,72,84,85,77.0,66,74.0,68,55,1,1,0,0,13.683466936633568,71.2,65.0,61.4,8.0,0.0,0.0,0.0,1.0
25,68,1,13.76421831620775,7.601402334583733,186,78,62,65,53.0,60,60.0,63,76,1,0,0,1,12.972663513939668,64.8,52.8,32.2,7.2,0.0,1.0,0.0,0.0
18,68,0,12.345838935721968,6.2166061010848646,176,70,65,67,60.0,50,65.0,62,60,1,0,0,0,13.428623497660066,48.0,47.6,56.0,8.8,1.0,0.0,0.0,0.0
21,76,1,14.220976332738882,6.621405651764134,192,80,64,59,47.0,53,44.0,49,62,1,0,0,1,13.203939909234474,51.0,52.8,66.8,8.0,1.0,0.0,0.0,0.0
19,73,1,13.42246945133505,6.311734809152915,183,82,33,22,30.0,58,48.0,18,45,1,0,0,0,14.439032156829468,23.8,24.2,16.4,60.2,0.0,0.0,1.0,0.0
22,70,1,13.017005083966255,8.294299608857235,196,86,25,25,30.0,56,31.0,15,51,1,0,0,1,15.28219120923456,22.8,18.4,17.0,58.6,0.0,0.0,1.0,0.0
23,62,0,12.388398368982116,6.90875477931522,170,68,63,62,62.0,55,64.0,55,50,1,0,0,0,13.44957184754862,45.6,51.2,49.0,9.8,1.0,0.0,0.0,0.0
21,65,0,12.388398368982116,6.803505257608338,188,73,73,69,63.0,46,66.0,51,73,1,0,0,1,13.429671974294894,61.8,41.2,25.4,10.6,0.0,1.0,0.0,0.0
21,64,1,12.206077645517674,6.746412128573375,182,69,79,77,80.0,41,67.0,45,53,1,0,0,0,13.21710844046565,62.6,44.8,50.2,10.0,0.0,0.0,0.0,1.0
25,57,1,11.407576060361786,6.803505257608338,188,88,12,20,20.0,42,22.0,17,72,1,0,0,0,13.21710844046565,17.2,21.0,23.0,52.2,0.0,0.0,1.0,0.0
22,61,1,11.60824473564232,6.2166061010848646,193,84,16,25,33.0,34,28.0,26,56,1,0,0,4,12.800104645957097,19.6,22.4,21.4,51.2,0.0,0.0,1.0,0.0
20,61,1,11.60824473564232,6.2166061010848646,187,83,40,45,45.0,43,41.0,53,70,1,0,0,4,12.822086431601718,32.0,34.6,54.2,8.4,1.0,0.0,0.0,0.0
24,54,1,11.51293546492023,6.68586094706836,180,76,62,63,66.0,52,58.0,54,63,1,0,0,4,12.822086431601718,57.6,46.4,32.2,11.4,0.0,0.0,0.0,1.0
22,70,1,13.652992804936396,6.398594934535208,173,67,71,70,56.0,60,79.0,65,58,1,0,0,0,13.428623497660066,57.2,59.6,61.0,10.4,0.0,0.0,0.0,1.0
